"GEO_ID","GEO_ID_F","NAME","SVY_COMP","SVY_COMP_LABEL","YEAR","AGG_DESC","AGG_DESC_LABEL","GOVTYPE","GOVTYPE_LABEL","AMOUNT","AMOUNT_FORMATTED"
"id","Geo Footnote","Geographic Area Name","Survey Component","Survey Component","Year","Aggregate Description","Meaning of Aggregate Description","Type of Government","Type of Government","Amount","Amount Formatted"
"0400000US10","null","Delaware","06","Annual Survey of School System Finance","2015","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","4792.6","4793"
"0400000US10","null","Delaware","06","Annual Survey of School System Finance","2016","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","4852.0","4852"
"0400000US10","null","Delaware","06","Annual Survey of School System Finance","2017","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","5097.0","5097"
"0400000US10","null","Delaware","06","Annual Survey of School System Finance","2018","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","5196.4","5196"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2012","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","1377.8","1378"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2013","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","1858.6","1859"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2014","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","2254.5","2255"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2015","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","2485.8","2486"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2016","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","2385.8","2386"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2017","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","2877.8","2878"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2018","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","3055.2","3055"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2012","CSFSWP","Elementary-secondary education school system current expenditures Salaries and wages per pupil","001","State and Local ","11541.5","11541"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2013","CSFSWP","Elementary-secondary education school system current expenditures Salaries and wages per pupil","001","State and Local ","12298.7","12299"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2014","CSFSWP","Elementary-secondary education school system current expenditures Salaries and wages per pupil","001","State and Local ","12969.3","12969"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2015","CSFSWP","Elementary-secondary education school system current expenditures Salaries and wages per pupil","001","State and Local ","13496.8","13497"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2016","CSFSWP","Elementary-secondary education school system current expenditures Salaries and wages per pupil","001","State and Local ","13600.2","13600"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2017","CSFSWP","Elementary-secondary education school system current expenditures Salaries and wages per pupil","001","State and Local ","14529.8","14530"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2018","CSFSWP","Elementary-secondary education school system current expenditures Salaries and wages per pupil","001","State and Local ","15020.3","15020"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","001","State and Local ","888.5","889"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","001","State and Local ","1140.3","1140"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","001","State and Local ","1451.5","1452"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","001","State and Local ","1687.9","1688"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","001","State and Local ","1591.9","1592"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","001","State and Local ","2023.3","2023"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","001","State and Local ","2152.9","2153"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2012","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","001","State and Local ","8662.3","8662"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2013","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","001","State and Local ","8579.6","8580"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2014","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","001","State and Local ","8703.6","8704"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2015","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","001","State and Local ","9112.3","9112"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2016","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","001","State and Local ","9547.4","9547"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2017","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","001","State and Local ","9497.5","9498"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2018","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","001","State and Local ","10530.9","10531"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2012","CSITP","Elementary-secondary education school system current expenditures Instruction Total per pupil","001","State and Local ","10635.4","10635"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2013","CSITP","Elementary-secondary education school system current expenditures Instruction Total per pupil","001","State and Local ","10771.0","10771"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2014","CSITP","Elementary-secondary education school system current expenditures Instruction Total per pupil","001","State and Local ","9477.5","9477"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2015","CSITP","Elementary-secondary education school system current expenditures Instruction Total per pupil","001","State and Local ","10399.8","10400"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2016","CSITP","Elementary-secondary education school system current expenditures Instruction Total per pupil","001","State and Local ","11833.4","11833"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2017","CSITP","Elementary-secondary education school system current expenditures Instruction Total per pupil","001","State and Local ","12195.4","12195"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2018","CSITP","Elementary-secondary education school system current expenditures Instruction Total per pupil","001","State and Local ","13365.1","13365"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2012","CSP","Elementary-secondary education school system current expenditures Total per pupil","001","State and Local ","17468.5","17468"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2013","CSP","Elementary-secondary education school system current expenditures Total per pupil","001","State and Local ","19076.2","19076"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2014","CSP","Elementary-secondary education school system current expenditures Total per pupil","001","State and Local ","18485.0","18485"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2015","CSP","Elementary-secondary education school system current expenditures Total per pupil","001","State and Local ","19395.6","19396"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2016","CSP","Elementary-secondary education school system current expenditures Total per pupil","001","State and Local ","20235.0","20235"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2017","CSP","Elementary-secondary education school system current expenditures Total per pupil","001","State and Local ","21974.0","21974"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2018","CSP","Elementary-secondary education school system current expenditures Total per pupil","001","State and Local ","22758.9","22759"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2012","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","001","State and Local ","903.6","904"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2013","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","001","State and Local ","1905.0","1905"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2014","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","001","State and Local ","1766.9","1767"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2015","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","001","State and Local ","2170.0","2170"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2016","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","001","State and Local ","2259.8","2260"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2017","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","001","State and Local ","1886.4","1886"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2018","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","001","State and Local ","1907.7","1908"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2012","CSSISP","Elementary-secondary education school system current expenditures Support Services Instructional staff support per pupil","001","State and Local ","841.6","842"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2013","CSSISP","Elementary-secondary education school system current expenditures Support Services Instructional staff support per pupil","001","State and Local ","846.0","846"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2014","CSSISP","Elementary-secondary education school system current expenditures Support Services Instructional staff support per pupil","001","State and Local ","1098.2","1098"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2015","CSSISP","Elementary-secondary education school system current expenditures Support Services Instructional staff support per pupil","001","State and Local ","1442.8","1443"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2016","CSSISP","Elementary-secondary education school system current expenditures Support Services Instructional staff support per pupil","001","State and Local ","825.7","826"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2017","CSSISP","Elementary-secondary education school system current expenditures Support Services Instructional staff support per pupil","001","State and Local ","1543.4","1543"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2018","CSSISP","Elementary-secondary education school system current expenditures Support Services Instructional staff support per pupil","001","State and Local ","945.6","946"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2012","CSSPSP","Elementary-secondary education school system current expenditures Support Services Pupil support per pupil","001","State and Local ","314.9","315"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2013","CSSPSP","Elementary-secondary education school system current expenditures Support Services Pupil support per pupil","001","State and Local ","302.6","303"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2014","CSSPSP","Elementary-secondary education school system current expenditures Support Services Pupil support per pupil","001","State and Local ","970.3","970"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2015","CSSPSP","Elementary-secondary education school system current expenditures Support Services Pupil support per pupil","001","State and Local ","774.4","774"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2016","CSSPSP","Elementary-secondary education school system current expenditures Support Services Pupil support per pupil","001","State and Local ","630.6","631"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2017","CSSPSP","Elementary-secondary education school system current expenditures Support Services Pupil support per pupil","001","State and Local ","651.1","651"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2018","CSSPSP","Elementary-secondary education school system current expenditures Support Services Pupil support per pupil","001","State and Local ","740.4","740"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2012","CSSSAP","Elementary-secondary education school system current expenditures Support Services School administration per pupil","001","State and Local ","1946.4","1946"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2013","CSSSAP","Elementary-secondary education school system current expenditures Support Services School administration per pupil","001","State and Local ","1511.9","1512"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2014","CSSSAP","Elementary-secondary education school system current expenditures Support Services School administration per pupil","001","State and Local ","1635.7","1636"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2015","CSSSAP","Elementary-secondary education school system current expenditures Support Services School administration per pupil","001","State and Local ","1396.6","1397"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2016","CSSSAP","Elementary-secondary education school system current expenditures Support Services School administration per pupil","001","State and Local ","1447.4","1447"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2017","CSSSAP","Elementary-secondary education school system current expenditures Support Services School administration per pupil","001","State and Local ","1609.9","1610"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2018","CSSSAP","Elementary-secondary education school system current expenditures Support Services School administration per pupil","001","State and Local ","1580.0","1580"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2012","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","5977.8","5978"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2013","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","7537.4","7537"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2014","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","8365.6","8366"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2015","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","8230.0","8230"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2016","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","7636.8","7637"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2017","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","8929.5","8930"
"0400000US11","null","District of Columbia","06","Annual Survey of School System Finance","2018","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","8475.2","8475"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2012","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","1395.9","1396"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2013","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","1416.3","1416"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2014","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","1552.4","1552"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2015","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","1561.4","1561"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2016","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","1588.6","1589"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2017","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","1628.5","1628"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2018","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","1667.8","1668"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2012","CSFSWP","Elementary-secondary education school system current expenditures Salaries and wages per pupil","001","State and Local ","4950.4","4950"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2013","CSFSWP","Elementary-secondary education school system current expenditures Salaries and wages per pupil","001","State and Local ","4930.3","4930"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2014","CSFSWP","Elementary-secondary education school system current expenditures Salaries and wages per pupil","001","State and Local ","5024.5","5024"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2015","CSFSWP","Elementary-secondary education school system current expenditures Salaries and wages per pupil","001","State and Local ","5045.6","5046"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2016","CSFSWP","Elementary-secondary education school system current expenditures Salaries and wages per pupil","001","State and Local ","5065.5","5065"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2017","CSFSWP","Elementary-secondary education school system current expenditures Salaries and wages per pupil","001","State and Local ","5097.6","5098"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2018","CSFSWP","Elementary-secondary education school system current expenditures Salaries and wages per pupil","001","State and Local ","5219.1","5219"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2012","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","001","State and Local ","856.6","857"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2013","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","001","State and Local ","868.9","869"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2014","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","001","State and Local ","954.3","954"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2015","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","001","State and Local ","957.1","957"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2016","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","001","State and Local ","971.3","971"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2017","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","001","State and Local ","997.5","997"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2018","CSIEBP","Elementary-secondary education school system current expenditures Instruction Employee benefits per pupil","001","State and Local ","1016.1","1016"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2012","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","001","State and Local ","3169.0","3169"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2013","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","001","State and Local ","3151.2","3151"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2014","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","001","State and Local ","3213.9","3214"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2015","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","001","State and Local ","3209.8","3210"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2016","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","001","State and Local ","3206.8","3207"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2017","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","001","State and Local ","3216.6","3217"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2018","CSISWP","Elementary-secondary education school system current expenditures Instruction Salaries and wages per pupil","001","State and Local ","3303.5","3303"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2012","CSITP","Elementary-secondary education school system current expenditures Instruction Total per pupil","001","State and Local ","5100.1","5100"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2013","CSITP","Elementary-secondary education school system current expenditures Instruction Total per pupil","001","State and Local ","5161.5","5162"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2014","CSITP","Elementary-secondary education school system current expenditures Instruction Total per pupil","001","State and Local ","5370.1","5370"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2015","CSITP","Elementary-secondary education school system current expenditures Instruction Total per pupil","001","State and Local ","5442.1","5442"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2016","CSITP","Elementary-secondary education school system current expenditures Instruction Total per pupil","001","State and Local ","5478.0","5478"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2017","CSITP","Elementary-secondary education school system current expenditures Instruction Total per pupil","001","State and Local ","5593.1","5593"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2018","CSITP","Elementary-secondary education school system current expenditures Instruction Total per pupil","001","State and Local ","5771.8","5772"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2012","CSP","Elementary-secondary education school system current expenditures Total per pupil","001","State and Local ","8372.0","8372"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2013","CSP","Elementary-secondary education school system current expenditures Total per pupil","001","State and Local ","8432.6","8433"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2014","CSP","Elementary-secondary education school system current expenditures Total per pupil","001","State and Local ","8755.4","8755"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2015","CSP","Elementary-secondary education school system current expenditures Total per pupil","001","State and Local ","8881.1","8881"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2016","CSP","Elementary-secondary education school system current expenditures Total per pupil","001","State and Local ","8920.0","8920"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2017","CSP","Elementary-secondary education school system current expenditures Total per pupil","001","State and Local ","9075.5","9075"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2018","CSP","Elementary-secondary education school system current expenditures Total per pupil","001","State and Local ","9346.0","9346"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2012","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","001","State and Local ","73.8","74"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2013","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","001","State and Local ","74.8","75"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2014","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","001","State and Local ","78.4","78"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2015","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","001","State and Local ","80.2","80"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2016","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","001","State and Local ","82.4","82"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2017","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","001","State and Local ","83.2","83"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2018","CSSGAP","Elementary-secondary education school system current expenditures Support Services General administration per pupil","001","State and Local ","87.1","87"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2012","CSSISP","Elementary-secondary education school system current expenditures Support Services Instructional staff support per pupil","001","State and Local ","531.6","532"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2013","CSSISP","Elementary-secondary education school system current expenditures Support Services Instructional staff support per pupil","001","State and Local ","522.6","523"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2014","CSSISP","Elementary-secondary education school system current expenditures Support Services Instructional staff support per pupil","001","State and Local ","543.6","544"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2015","CSSISP","Elementary-secondary education school system current expenditures Support Services Instructional staff support per pupil","001","State and Local ","571.6","572"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2016","CSSISP","Elementary-secondary education school system current expenditures Support Services Instructional staff support per pupil","001","State and Local ","565.4","565"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2017","CSSISP","Elementary-secondary education school system current expenditures Support Services Instructional staff support per pupil","001","State and Local ","569.7","570"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2018","CSSISP","Elementary-secondary education school system current expenditures Support Services Instructional staff support per pupil","001","State and Local ","568.2","568"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2012","CSSPSP","Elementary-secondary education school system current expenditures Support Services Pupil support per pupil","001","State and Local ","363.5","364"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2013","CSSPSP","Elementary-secondary education school system current expenditures Support Services Pupil support per pupil","001","State and Local ","363.1","363"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2014","CSSPSP","Elementary-secondary education school system current expenditures Support Services Pupil support per pupil","001","State and Local ","382.5","383"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2015","CSSPSP","Elementary-secondary education school system current expenditures Support Services Pupil support per pupil","001","State and Local ","387.9","388"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2016","CSSPSP","Elementary-secondary education school system current expenditures Support Services Pupil support per pupil","001","State and Local ","396.2","396"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2017","CSSPSP","Elementary-secondary education school system current expenditures Support Services Pupil support per pupil","001","State and Local ","398.3","398"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2018","CSSPSP","Elementary-secondary education school system current expenditures Support Services Pupil support per pupil","001","State and Local ","415.5","415"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2012","CSSSAP","Elementary-secondary education school system current expenditures Support Services School administration per pupil","001","State and Local ","464.3","464"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2013","CSSSAP","Elementary-secondary education school system current expenditures Support Services School administration per pupil","001","State and Local ","467.7","468"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2014","CSSSAP","Elementary-secondary education school system current expenditures Support Services School administration per pupil","001","State and Local ","480.9","481"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2015","CSSSAP","Elementary-secondary education school system current expenditures Support Services School administration per pupil","001","State and Local ","490.3","490"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2016","CSSSAP","Elementary-secondary education school system current expenditures Support Services School administration per pupil","001","State and Local ","494.8","495"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2017","CSSSAP","Elementary-secondary education school system current expenditures Support Services School administration per pupil","001","State and Local ","504.5","504"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2018","CSSSAP","Elementary-secondary education school system current expenditures Support Services School administration per pupil","001","State and Local ","510.7","511"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2012","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","2861.5","2861"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2013","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","2844.0","2844"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2014","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","2935.3","2935"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2015","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","2983.7","2984"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2016","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","2983.9","2984"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2017","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","3012.4","3012"
"0400000US12","null","Florida","06","Annual Survey of School System Finance","2018","CSSTP","Elementary-secondary education school system current expenditures Support Services Total per pupil","001","State and Local ","3097.1","3097"
"0400000US13","null","Georgia","06","Annual Survey of School System Finance","2012","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","1842.1","1842"
"0400000US13","null","Georgia","06","Annual Survey of School System Finance","2013","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","1866.8","1867"
"0400000US13","null","Georgia","06","Annual Survey of School System Finance","2014","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","1962.2","1962"
"0400000US13","null","Georgia","06","Annual Survey of School System Finance","2015","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","2031.0","2031"
"0400000US13","null","Georgia","06","Annual Survey of School System Finance","2016","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","2174.9","2175"
"0400000US13","null","Georgia","06","Annual Survey of School System Finance","2017","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","2319.5","2319"
"0400000US13","null","Georgia","06","Annual Survey of School System Finance","2018","CSFEBP","Elementary-secondary education school system current expenditures Employee benefits per pupil","001","State and Local ","2567.9","2568"
